Violation Id,Primary,Violation Number,Violation Date,Violation Item,Violation Item Description,Citation Number,Corrective Action,Inspection Number,Address,Zipcode,Battalion,Station Area,Fire Prevention District,Status,Close Date,Supervisor District,Neighborhood  District,X,Y
1608-008513DOR02Y,Y,1608-0085,8/3/16,13DOR02,doors / blocked open,,correct - no permit,291715,1100  Gough St,94109,2,3,02N,abated,8/31/17,5,Western Addition,37.78393384,-122.4239231
1608-008513DOR08,,1608-0085,8/3/16,13DOR08,doors / latches,,correct - no permit,291715,1100  Gough St,94109,2,3,02N,abated,8/31/17,5,Western Addition,37.78393384,-122.4239231
1608-008513REC16,,1608-0085,8/3/16,13REC16,records / sffd binder for review for 5 years,,correct - no permit,291715,1100  Gough St,94109,2,3,02N,abated,8/31/17,5,Western Addition,37.78393384,-122.4239231
1608-009313ALR12,,1608-0093,8/24/16,13ALR12,alarm system maintained,,correct - no permit,,1550  09th Ave,94122,8,22,8,abated,2/1/17,7,Inner Sunset,37.75941689,-122.4656588
1608-009313EXI13,,1608-0093,8/24/16,13EXI13,exits/fire escapes,,correct - no permit,,1550  09th Ave,94122,8,22,8,abated,2/1/17,7,Inner Sunset,37.75941689,-122.4656588
1608-009313EXT25,,1608-0093,8/24/16,13EXT25,sprinkler system maintained,,correct - no permit,,1550  09th Ave,94122,8,22,8,abated,2/1/17,7,Inner Sunset,37.75941689,-122.4656588
1608-009313SIG25Y,Y,1608-0093,8/24/16,13SIG25,signs / address numbers,,correct - no permit,,1550  09th Ave,94122,8,22,8,abated,2/1/17,7,Inner Sunset,37.75941689,-122.4656588
1608-009313SIG47,,1608-0093,8/24/16,13SIG47,repair exit sign,,correct - no permit,,1550  09th Ave,94122,8,22,8,abated,2/1/17,7,Inner Sunset,37.75941689,-122.4656588
1608-009313STO08,,1608-0093,8/24/16,13STO08,storage / no combustibles allowed,,correct - no permit,,1550  09th Ave,94122,8,22,8,abated,2/1/17,7,Inner Sunset,37.75941689,-122.4656588
1608-009413ALR12,,1608-0094,8/24/16,13ALR12,alarm system maintained,,correct - no permit,,1770  09th Ave,94122,8,22,8,closed,10/24/16,7,Inner Sunset,37.75530795,-122.4653746
1608-009413DOR02,,1608-0094,8/24/16,13DOR02,doors / blocked open,,correct - no permit,,1770  09th Ave,94122,8,22,8,closed,10/24/16,7,Inner Sunset,37.75530795,-122.4653746
1608-009413EXI02,,1608-0094,8/24/16,13EXI02,exits / storage in pathway,,correct - no permit,,1770  09th Ave,94122,8,22,8,closed,10/24/16,7,Inner Sunset,37.75530795,-122.4653746
1608-009413EXI13Y,Y,1608-0094,8/24/16,13EXI13,exits/fire escapes,,correct - no permit,,1770  09th Ave,94122,8,22,8,closed,10/24/16,7,Inner Sunset,37.75530795,-122.4653746
1608-009413SPR10,,1608-0094,8/24/16,13SPR10,sprinkler / install additional heads,,correct - no permit,,1770  09th Ave,94122,8,22,8,closed,10/24/16,7,Inner Sunset,37.75530795,-122.4653746
1608-009413STO08,,1608-0094,8/24/16,13STO08,storage / no combustibles allowed,,correct - no permit,,1770  09th Ave,94122,8,22,8,closed,10/24/16,7,Inner Sunset,37.75530795,-122.4653746
1608-009613ALR12,,1608-0096,8/4/16,13ALR12,alarm system maintained,,correct - no permit,291731,2100  Jackson St,94115,4,38,4,closed,10/27/16,2,Pacific Heights,37.79340905,-122.4299249
1608-009613ELE06,,1608-0096,8/4/16,13ELE06,electrical / work space/clearance,,correct - no permit,291731,2100  Jackson St,94115,4,38,4,closed,10/27/16,2,Pacific Heights,37.79340905,-122.4299249
1608-009613REC22,,1608-0096,8/4/16,13REC22,records / facility emergency plan,,correct - no permit,291731,2100  Jackson St,94115,4,38,4,closed,10/27/16,2,Pacific Heights,37.79340905,-122.4299249
1608-009613REC23,,1608-0096,8/4/16,13REC23,records / fire safety director,,correct - no permit,291731,2100  Jackson St,94115,4,38,4,closed,10/27/16,2,Pacific Heights,37.79340905,-122.4299249
1608-009613REC28,,1608-0096,8/4/16,13REC28,l-license and fire pump certificate,,correct - no permit,291731,2100  Jackson St,94115,4,38,4,closed,10/27/16,2,Pacific Heights,37.79340905,-122.4299249
1608-009613STO16,,1608-0096,8/4/16,13STO16,storage / ceiling clearance,,correct - no permit,291731,2100  Jackson St,94115,4,38,4,closed,10/27/16,2,Pacific Heights,37.79340905,-122.4299249
1608-010713REC20,,1608-0107,8/6/16,13REC20,records / ul certificate,,correct - no permit,291849,255  12th St,94103,2,36,02S,abated,9/6/16,6,Mission,37.77157518,-122.4154739
1608-0109SFC13A,,1608-0109,8/6/16,SFC13A,2013 san francisco fire code,,correct - no permit,291845,2503  15th St,94114,2,6,5,closed,9/1/16,8,Castro/Upper Market,37.76610361,-122.438606
1608-011713ALR12,,1608-0117,8/8/16,13ALR12,alarm system maintained,,correct - no permit,292053,333  Bush St,94108,1,13,01S,abated,8/23/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-011713DOR08,,1608-0117,8/8/16,13DOR08,doors / latches,,correct - no permit,292053,333  Bush St,94108,1,13,01S,abated,8/23/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-011713ELE07,,1608-0117,8/8/16,13ELE07,electrical / hazards,,correct - no permit,292053,333  Bush St,94108,1,13,01S,abated,8/23/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-011713EXT04,,1608-0117,8/8/16,13EXT04,extinguisher / service required,,correct - no permit,292053,333  Bush St,94108,1,13,01S,abated,8/23/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-011713ILL03,,1608-0117,8/8/16,13ILL03,illumination / additional exit sign,,correct - no permit,292053,333  Bush St,94108,1,13,01S,abated,8/23/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-011713PEN22,,1608-0117,8/8/16,13PEN22,penetrations / fire rating maintained,,correct - no permit,292053,333  Bush St,94108,1,13,01S,abated,8/23/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-011713REC16Y,Y,1608-0117,8/8/16,13REC16,records / sffd binder for review for 5 years,,correct - no permit,292053,333  Bush St,94108,1,13,01S,abated,8/23/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-011713REC22,,1608-0117,8/8/16,13REC22,records / facility emergency plan,,correct - no permit,292053,333  Bush St,94108,1,13,01S,abated,8/23/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-011713REC28,,1608-0117,8/8/16,13REC28,l-license and fire pump certificate,,correct - no permit,292053,333  Bush St,94108,1,13,01S,abated,8/23/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-011713SIG34,,1608-0117,8/8/16,13SIG34,signs / evacuation plans,,correct - no permit,292053,333  Bush St,94108,1,13,01S,abated,8/23/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-011713SIG47,,1608-0117,8/8/16,13SIG47,repair exit sign,,correct - no permit,292053,333  Bush St,94108,1,13,01S,abated,8/23/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-011713SPR10,,1608-0117,8/8/16,13SPR10,sprinkler / install additional heads,,correct - no permit,292053,333  Bush St,94108,1,13,01S,abated,8/23/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-011713STO08,,1608-0117,8/8/16,13STO08,storage / no combustibles allowed,,correct - no permit,292053,333  Bush St,94108,1,13,01S,abated,8/23/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-012213DOR03,,1608-0122,8/8/16,13DOR03,doors / repair or replace rated,,correct - no permit,292043,333  Bush St,94108,1,13,01S,abated,7/18/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-012213DOR08,,1608-0122,8/8/16,13DOR08,doors / latches,,correct - no permit,292043,333  Bush St,94108,1,13,01S,abated,7/18/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-012213REC16Y,Y,1608-0122,8/8/16,13REC16,records / sffd binder for review for 5 years,,correct - no permit,292043,333  Bush St,94108,1,13,01S,abated,7/18/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-012213REC22,,1608-0122,8/8/16,13REC22,records / facility emergency plan,,correct - no permit,292043,333  Bush St,94108,1,13,01S,abated,7/18/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-012213STO08,,1608-0122,8/8/16,13STO08,storage / no combustibles allowed,,correct - no permit,292043,333  Bush St,94108,1,13,01S,abated,7/18/17,3,Financial District/South Beach,37.79059199,-122.4030569
1608-014213PA01,,1608-0142,8/9/16,13PA01,public assembly / permit required,,correct - no permit,292809,55  Hawthorne St,94105,3,1,03S,abated,8/31/17,6,Financial District/South Beach,37.78565482,-122.3983923
1608-014213REC16Y,Y,1608-0142,8/9/16,13REC16,records / sffd binder for review for 5 years,,correct - no permit,292809,55  Hawthorne St,94105,3,1,03S,abated,8/31/17,6,Financial District/South Beach,37.78565482,-122.3983923
1608-014213REC22,,1608-0142,8/9/16,13REC22,records / facility emergency plan,,correct - no permit,292809,55  Hawthorne St,94105,3,1,03S,abated,8/31/17,6,Financial District/South Beach,37.78565482,-122.3983923
1608-014213SIG01,,1608-0142,8/9/16,13SIG01,signs / floor numbering,,correct - no permit,292809,55  Hawthorne St,94105,3,1,03S,abated,8/31/17,6,Financial District/South Beach,37.78565482,-122.3983923
1608-014213STO08,,1608-0142,8/9/16,13STO08,storage / no combustibles allowed,,correct - no permit,292809,55  Hawthorne St,94105,3,1,03S,abated,8/31/17,6,Financial District/South Beach,37.78565482,-122.3983923
1608-0142SFC13A,,1608-0142,8/9/16,SFC13A,2013 san francisco fire code,,correct - no permit,292809,55  Hawthorne St,94105,3,1,03S,abated,8/31/17,6,Financial District/South Beach,37.78565482,-122.3983923
1608-014513ELE05,,1608-0145,8/10/16,13ELE05,electrical / extension cords,,correct - no permit,,71  Stevenson St,94105,3,1,03N,abated,10/6/16,6,Financial District/South Beach,37.78937325,-122.3996659
1608-014513EXI02,,1608-0145,8/10/16,13EXI02,exits / storage in pathway,,correct - no permit,,71  Stevenson St,94105,3,1,03N,abated,10/6/16,6,Financial District/South Beach,37.78937325,-122.3996659
1608-014513EXT15,,1608-0145,8/10/16,13EXT15,extinguisher / required,,correct - no permit,,71  Stevenson St,94105,3,1,03N,abated,10/6/16,6,Financial District/South Beach,37.78937325,-122.3996659
1608-014513PEN02,,1608-0145,8/10/16,13PEN02,"penetrations/corridor walls, ceilings",,correct - no permit,,71  Stevenson St,94105,3,1,03N,abated,10/6/16,6,Financial District/South Beach,37.78937325,-122.3996659
1608-014513PER01,,1608-0145,8/10/16,13PER01,permit / general,,correct - no permit,,71  Stevenson St,94105,3,1,03N,abated,10/6/16,6,Financial District/South Beach,37.78937325,-122.3996659
1608-014513STO10,,1608-0145,8/10/16,13STO10,"storage / boiler, mechanical & electric rooms",,correct - no permit,,71  Stevenson St,94105,3,1,03N,abated,10/6/16,6,Financial District/South Beach,37.78937325,-122.3996659
1608-015216ALR12Y,Y,1608-0152,2/1/17,16ALR12,alarm system maintained,,,,195  Lexington St,94110,6,7,6,,,9,Mission,37.76035886,-122.4205583
1608-015513EXT15,,1608-0155,8/10/16,13EXT15,extinguisher / required,,correct - no permit,292243,351  Turk St,94102,2,3,02N,abated,9/30/16,6,Tenderloin,37.78260986,-122.4147843
1608-015513HAZ01,,1608-0155,8/10/16,13HAZ01,rags in metal containers,,correct - no permit,292243,351  Turk St,94102,2,3,02N,abated,9/30/16,6,Tenderloin,37.78260986,-122.4147843
1608-015513PEN02,,1608-0155,8/10/16,13PEN02,"penetrations/corridor walls, ceilings",,correct - no permit,292243,351  Turk St,94102,2,3,02N,abated,9/30/16,6,Tenderloin,37.78260986,-122.4147843
1608-015513STO16,,1608-0155,8/10/16,13STO16,storage / ceiling clearance,,correct - no permit,292243,351  Turk St,94102,2,3,02N,abated,9/30/16,6,Tenderloin,37.78260986,-122.4147843
1608-015613ALR12,,1608-0156,8/10/16,13ALR12,alarm system maintained,,correct - no permit,292205,300  - 350 03rd St,94107,3,1,03S,abated,8/28/17,6,South of Market,37.78318025,-122.3990823
1608-015613DOR08,,1608-0156,8/10/16,13DOR08,doors / latches,,correct - no permit,292205,300  - 350 03rd St,94107,3,1,03S,abated,8/28/17,6,South of Market,37.78318025,-122.3990823
1608-015613ELE05,,1608-0156,8/10/16,13ELE05,electrical / extension cords,,correct - no permit,292205,300  - 350 03rd St,94107,3,1,03S,abated,8/28/17,6,South of Market,37.78318025,-122.3990823
1608-015613HAZ06,,1608-0156,8/10/16,13HAZ06,hazard / secure/protect gas cylinders,,correct - no permit,292205,300  - 350 03rd St,94107,3,1,03S,abated,8/28/17,6,South of Market,37.78318025,-122.3990823
1608-015613PEN18,,1608-0156,8/10/16,13PEN18,penetrations/trash & linen chutes,,correct - no permit,292205,300  - 350 03rd St,94107,3,1,03S,abated,8/28/17,6,South of Market,37.78318025,-122.3990823
1608-015613PER01,,1608-0156,8/10/16,13PER01,permit / general,,correct - no permit,292205,300  - 350 03rd St,94107,3,1,03S,abated,8/28/17,6,South of Market,37.78318025,-122.3990823
1608-015613REC16Y,Y,1608-0156,8/10/16,13REC16,records / sffd binder for review for 5 years,,correct - no permit,292205,300  - 350 03rd St,94107,3,1,03S,abated,8/28/17,6,South of Market,37.78318025,-122.3990823
1608-015613REC22,,1608-0156,8/10/16,13REC22,records / facility emergency plan,,correct - no permit,292205,300  - 350 03rd St,94107,3,1,03S,abated,8/28/17,6,South of Market,37.78318025,-122.3990823
1608-015613STO08,,1608-0156,8/10/16,13STO08,storage / no combustibles allowed,,correct - no permit,292205,300  - 350 03rd St,94107,3,1,03S,abated,8/28/17,6,South of Market,37.78318025,-122.3990823
1608-0156SFC13A,,1608-0156,8/10/16,SFC13A,2013 san francisco fire code,,correct - no permit,292205,300  - 350 03rd St,94107,3,1,03S,abated,8/28/17,6,South of Market,37.78318025,-122.3990823
1608-016213_1030.3,,1608-0162,8/11/16,13_1030.3,exits/obstructions,,correct - no permit,298239,89  Belle Ave,94132,9,33,9,referred to hearing,1/19/17,7,Oceanview/Merced/Ingleside,37.70847297,-122.4706369
1608-016213EXI02,,1608-0162,8/11/16,13EXI02,exits / storage in pathway,,correct - no permit,298239,89  Belle Ave,94132,9,33,9,referred to hearing,1/19/17,7,Oceanview/Merced/Ingleside,37.70847297,-122.4706369
1608-016213HAZ02,,1608-0162,8/11/16,13HAZ02,housekeeping,,correct - no permit,298239,89  Belle Ave,94132,9,33,9,referred to hearing,1/19/17,7,Oceanview/Merced/Ingleside,37.70847297,-122.4706369
1608-016213STO08,,1608-0162,8/11/16,13STO08,storage / no combustibles allowed,,correct - no permit,298239,89  Belle Ave,94132,9,33,9,referred to hearing,1/19/17,7,Oceanview/Merced/Ingleside,37.70847297,-122.4706369
1608-0162SFC13A,,1608-0162,8/11/16,SFC13A,2013 san francisco fire code,,correct - no permit,298239,89  Belle Ave,94132,9,33,9,referred to hearing,1/19/17,7,Oceanview/Merced/Ingleside,37.70847297,-122.4706369
1608-0162SFC13B,,1608-0162,8/11/16,SFC13B,2013 san francisco fire code,,correct - no permit,298239,89  Belle Ave,94132,9,33,9,referred to hearing,1/19/17,7,Oceanview/Merced/Ingleside,37.70847297,-122.4706369
1608-0162SFC13C,,1608-0162,8/11/16,SFC13C,2013 san francisco fire code,,correct - no permit,298239,89  Belle Ave,94132,9,33,9,referred to hearing,1/19/17,7,Oceanview/Merced/Ingleside,37.70847297,-122.4706369
1608-0174SFC13A,,1608-0174,12/7/16,SFC13A,2013 san francisco fire code,,obtain permit,,1548  - 1560 Fillmore St,94115,4,5,4,closed,12/27/16,5,Western Addition,37.78406312,-122.4325664
1608-017913_703.2.3,,1608-0179,8/12/16,13_703.2.3,fire door/latch,,correct - no permit,,586  - 598 Bush St,94108,1,2,01W,abated,10/20/16,3,Financial District/South Beach,37.79059394,-122.4069206
1608-017913COM01,,1608-0179,8/12/16,13COM01,fire command center features,,correct - no permit,,586  - 598 Bush St,94108,1,2,01W,abated,10/20/16,3,Financial District/South Beach,37.79059394,-122.4069206
1608-017913DOR02,,1608-0179,8/12/16,13DOR02,doors / blocked open,,correct - no permit,,586  - 598 Bush St,94108,1,2,01W,abated,10/20/16,3,Financial District/South Beach,37.79059394,-122.4069206
1608-017913HAZ02,,1608-0179,8/12/16,13HAZ02,housekeeping,,correct - no permit,,586  - 598 Bush St,94108,1,2,01W,abated,10/20/16,3,Financial District/South Beach,37.79059394,-122.4069206
1608-020413ALR12,,1608-0204,8/15/16,13ALR12,alarm system maintained,,obtain permit,292446,1080  Sutter St,94109,4,3,4,open,,3,Nob Hill,37.78814989,-122.4180418
1608-020413PER01Y,Y,1608-0204,8/15/16,13PER01,permit / general,,obtain permit,292446,1080  Sutter St,94109,4,3,4,open,,3,Nob Hill,37.78814989,-122.4180418
1608-020413REC22,,1608-0204,8/15/16,13REC22,records / facility emergency plan,,obtain permit,292446,1080  Sutter St,94109,4,3,4,open,,3,Nob Hill,37.78814989,-122.4180418
1608-020413REC29,,1608-0204,8/15/16,13REC29,test and maintenance documentation,,obtain permit,292446,1080  Sutter St,94109,4,3,4,open,,3,Nob Hill,37.78814989,-122.4180418
1608-021313DOR02,,1608-0213,8/16/16,13DOR02,doors / blocked open,,correct - no permit,,665  Pine St,94108,1,2,01W,closed,,3,Financial District/South Beach,37.79115774,-122.4067894
1608-021313DOR23,,1608-0213,8/16/16,13DOR23,doors / trash and linen chutes,,correct - no permit,,665  Pine St,94108,1,2,01W,closed,,3,Financial District/South Beach,37.79115774,-122.4067894
1608-021313ELE06,,1608-0213,8/16/16,13ELE06,electrical / work space/clearance,,correct - no permit,,665  Pine St,94108,1,2,01W,closed,,3,Financial District/South Beach,37.79115774,-122.4067894
1608-021313HAZ02,,1608-0213,8/16/16,13HAZ02,housekeeping,,correct - no permit,,665  Pine St,94108,1,2,01W,closed,,3,Financial District/South Beach,37.79115774,-122.4067894
1608-021313PER03,,1608-0213,8/16/16,13PER03,permit / lp gas,,correct - no permit,,665  Pine St,94108,1,2,01W,closed,,3,Financial District/South Beach,37.79115774,-122.4067894
1608-021313REC29Y,Y,1608-0213,8/16/16,13REC29,test and maintenance documentation,,correct - no permit,,665  Pine St,94108,1,2,01W,closed,,3,Financial District/South Beach,37.79115774,-122.4067894
1608-021313STO10,,1608-0213,8/16/16,13STO10,"storage / boiler, mechanical & electric rooms",,correct - no permit,,665  Pine St,94108,1,2,01W,closed,,3,Financial District/South Beach,37.79115774,-122.4067894
1608-020613ALR12Y,Y,1608-0206,8/15/16,13ALR12,alarm system maintained,,correct - no permit,,86  Parker Ave,94118,5,10,5,abated,2/8/18,2,Presidio Heights,37.78446115,-122.4543043
1608-020613EXT04,,1608-0206,8/15/16,13EXT04,extinguisher / service required,,correct - no permit,,86  Parker Ave,94118,5,10,5,abated,2/8/18,2,Presidio Heights,37.78446115,-122.4543043
1608-021613_901.6,,1608-0216,8/16/16,13_901.6,sprinklers/ceiling clearance,,correct - no permit,,200  - 216 Pine St,94104,1,13,01S,abated,8/28/18,3,Financial District/South Beach,37.7923668,-122.4001483
1608-021613ELE07,,1608-0216,8/16/16,13ELE07,electrical / hazards,,correct - no permit,,200  - 216 Pine St,94104,1,13,01S,abated,8/28/18,3,Financial District/South Beach,37.7923668,-122.4001483
